,pubkey,alias,color_hex,open_channels,capacity,min_channel_size,address_1,address_2,hubness_rank,weighted_hubness_rank,hopness_rank,weighted_hopness_rank,betweenness_rank,weighted_betweenness_rank,website,twitter,nostr,youtube,facebook,linkedin,telegram,instagram,discord,medium,tiktok,github,bio,avatar,social_image,name,lnp_verified_user,lnp_updated_at,lnp_rank,lnp_rank_name,prime,pro,lnp_positive_ratings_received,lnp_negative_ratings_received,lnp_positive_ratings_given,lnp_negative_ratings_given,lnp_badges
817,02237cf638160525ba849c7092271f6e11c41c659389bb55b1cb677255e065dc90,CoinsOfNakamoto.com,#f7931a,11,6373338,0.0,104.21.88.214:9735,urllmyifyme6rti5ozxmwxxznsp5qb4vfrzti4qsp7ktno6a7rvjr6ad.onion:9735,3483,3880,3865,5962,1614,3984,https://www.coinsofnakamoto.com/,CoinsOfNakamoto,npub1t3r9yr7457795j2f05s6vgm7rsgurhv47pw3n3cf9yqu0yd6ndgqmvdwgy,,,,,,,,,,LN Node run by Coins of Nakamoto.,https://d48ttl5m5edbw.cloudfront.net/yimmqf3r1tsv64m46javzbbakl9y,https://d48ttl5m5edbw.cloudfront.net/2e9429o08nghcfkfcwcb5qms91t0,Mitchell,True,2025-03-01T17:24:09.672Z,5,Titanium,False,False,4.0,0.0,4.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Scholar', 'description': 'Taking lessons'}, {'name': 'Verified', 'description': 'Node signed'}]"
818,02239ca479d09faebb126ac666626f377e2e285551547e8a63a8735c021e9f024d,4coinsmorejoins,#68f442,1,500000,,4uv6upyqd6toaehgv7l4bdomit4t7ew3g4dcjzz4llm6u5636dye7kid.onion:9735,,6151,6183,6219,5516,5533,2890,,,,,,,,,,,,,,,,,False,2025-03-01T14:58:52.595Z,1,Aluminium,False,False,,,,,[]
819,02239d2cd10c6ca3a5bdc76ea4e492f94faa62a45266bc81684a1271cec145d200,AthenaBitcoin.com,#f6a50e,4,3871957,,52.39.6.150:9735,,5473,5565,5480,4190,3580,1829,,,,,,,,,,,,,,,,,False,2025-03-01T16:32:57.990Z,2,Iron,False,False,,,,,[]
820,02239faaa8e9b72f2499844700e24dc8478e00d80ddc250c7d4a6787db3c7b74ac,temporariblitz,#68f442,4,390000,,rq7jjqtnzqydxrpm4kmqdrr74heoabmrbagvtvlm6rz3pszavxhoa7qd.onion:9735,,8543,8543,8543,8543,8543,8543,,,,,,,,,,,,,,,,,False,2025-03-01T14:35:29.730Z,1,Aluminium,False,False,,,,,[]
821,0223c154b52d907a9d763c6f0c356f5d665d6b5046992355bbcfa58cfa2146700e,Shadrach,#996d23,11,31272585,0.0,hmt23nwwav2rakmsubyidkk6fytblbv7czkua2enyf6ywtift72iaqyd.onion:9735,,4108,3732,4324,5220,2408,1217,,,,,,,,,,,,,"Psychopath,  Shadowy Super Code,  ∞/21M",https://d48ttl5m5edbw.cloudfront.net/jf881di98bj9b0y2hvyg4kjdjye5,https://d48ttl5m5edbw.cloudfront.net/9a9fnkbc8j7pra0nvbyc8v47x7me,HellStew,True,2025-03-02T11:21:23.958Z,4,Mercury,True,False,14.0,0.0,12.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Generous', 'description': 'Donated to LN+'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'OG', 'description': 'Early registrant'}]"
822,0223d7aa491e26a307b4203916b8d60ded8cfe832806b432d6cfc278e96374f9aa,Deenmo 電母,#ff777f,41,215514575,0.0,eyr5o3rzgmfozqhkl7jfwiw2w4g34azax7h2djlnma2svt25w6kiz5qd.onion:9735,,2231,1846,2960,4414,324,197,,,,,,,,,,,,,,,,電母,True,2025-03-02T06:36:40.847Z,6,Tungsten,False,False,1.0,0.0,1.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Verified', 'description': 'Node signed'}]"
823,0223d8d7248150e75f3584d225775ac45a11af7b9b44de1d93017445206fe55e95,e4ef1888ba-sphinx,#7986cb,1,114014,,,,10729,10729,10729,10729,10729,10729,,,,,,,,,,,,,,,,,False,2024-10-23T14:39:09.492Z,0,,False,False,,,,,[]
824,0223db490af65bdf6c9f088ad73c3c21c2aeb337e663be9b4192365f101d289e8c,0223db490af65bdf6c9f,#3399ff,7,20000000,0.0,pw7x6f7vyspvtrcxyqnovptzds7lp7zdduzzy3skadcz7kpt7ermhqid.onion:9735,,4324,3648,4463,4657,3644,3287,,,,,,,,,,,,,,https://d48ttl5m5edbw.cloudfront.net/kycmdka8wrzm9mvrtaohaow3uu3i,https://d48ttl5m5edbw.cloudfront.net/umu3kx4r9w3xg66b0eg820ez3v26,StelioKontos,True,2025-03-02T02:04:38.623Z,4,Mercury,False,False,6.0,0.0,6.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
825,0223df3b5ae36e98340f2e58ea814b0b5f2a2c005722f6077dac9637233a50b190,don-quixote-bank2,#ff5000,1,500000,,w4cbkhfkor7ci4zhmpax65xc4i3lpkkyb52mvnoklw7hclgcy5ydvdqd.onion:9735,,12280,12280,12280,12280,12280,12280,,,,,,,,,,,,,,,,,False,2024-07-21T16:55:10.879Z,2,Iron,False,False,,,,,[]
826,0223ed77bdf514dbd45bdc8a35f375b40972763e91e3f15412e2c66dc0988f9ef9,Blitzi,#68f442,1,510000,,rqywuw3o7rsdkedzie23rl63aijmvax3ziub7owvfsgoluv2tudtleid.onion:9735,,9356,9356,9356,9356,9356,9356,,,,,,,,,,,,,,,,,False,2025-03-01T14:57:48.389Z,5,Titanium,False,False,,,,,[]
827,02240c98ccbd1db39f38ac334f39202007047c9115367748f6060e6361f70b540a,02240c98ccbd1db39f38,#3399ff,1,1000000,,gq55a7uzonzj73xjjuyquxyzvq3xya7h46wxpk2ij7ptimensh6fekyd.onion:9735,,6315,6314,6279,5617,1786,277,,,,,,,,,,,,,,,,,False,2025-03-01T15:26:54.371Z,2,Iron,False,False,,,,,[]
828,02240ccb1d3b8914052ef68b152579ad43f9d86a77b602f702386052f2bcdee33b,,#000000,1,122000,,,,10456,10456,10456,10456,10456,10456,,,,,,,,,,,,,,,,,False,2024-10-22T14:46:47.509Z,1,Aluminium,False,False,,,,,[]
829,02241407b77092b0ac43350fdb09d13476cf11b0453037494e55f56207e1b247b8,satoshis.tech [Tsunami],#ff4500,0,0,0.0,yhlgugw4oakmvkwfrqrq7df3hppifdbssmzsgkii6y62vt4u7o3njyqd.onion:9735,,10480,10480,10480,10480,10480,10480,https://satoshis.tech/,,,,,,,,,,,,High availability routing node,https://d48ttl5m5edbw.cloudfront.net/x7205cz4dx8nt6r7suum0w9qznfs,https://d48ttl5m5edbw.cloudfront.net/nk9mfhsvj0ddsehl2jh43sx0wdl6,satoshis.tech,True,2024-11-11T06:00:26.142Z,0,,False,False,5.0,0.0,3.0,1.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Generous', 'description': 'Donated to LN+'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'OG', 'description': 'Early registrant'}]"
830,022422cfbba5427d167a337c305214156e92c83c75894af206e53de176c235de2e,Node84,#68f442,4,40000000,,o33lclu7nhszvfcf7vjh4ripeba7suek4gdn73yfygovrauawtln2cyd.onion:9735,,2072,1427,2808,6080,4628,4258,,,,,,,,,,,,,,,,,False,2025-02-11T14:40:14.157Z,6,Tungsten,False,False,,,,,[]
831,022422dad8b0841c5588563e9a07306a1b1b0158fb3c0938257f18e323a430f2ca,Lightning_Jumper,#68f442,20,22421968,25000.0,173.22.154.125:9735,qugt75why5cfgtfldpur3ctc777irigufhqodafudfkegm4wi5xyyyqd.onion:9735,1163,2111,1306,4600,330,1045,,,,,,,,,,,,,,,,Lightning_Jumper,True,2025-03-02T08:01:10.150Z,7,Silver,True,False,16.0,0.0,15.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'Silver', 'description': 'Node Rank 7'}]"
832,022431b1246f915e4819ae70cfa8d0ea5317135234ff7efe861f17a98dc801ff0d,peanuts,#3399ff,1,626203,,sylh6bsam2o4zjmny4hv63ybwwtgioobwmhj6azi6d3kdm7tfbbz7aad.onion:9735,81.6.34.51:9735,9831,9831,9831,9831,9831,9831,,,,,,,,,,,,,,,,,False,2025-01-09T15:36:12.415Z,0,,False,False,,,,,[]
833,022453a2ccecada3ae20d0d646d58b041037e8b78385fe7f0eab3d4fa73fd37c12,oberonbrokers,#3399ff,1,1000000,0.0,35.239.207.135:9735,,9166,9166,9166,9166,9166,9166,https://oberonbrokers.com,,,,,,,,,,,,,,,oberonbrokers,True,2025-03-01T15:00:43.997Z,5,Titanium,False,False,5.0,0.0,5.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
834,02246b2b802a75946ce00f18df050e9ce3edcb4b57f303967f7470980e5834011b,02246b2b802a75946ce0,#3399ff,4,3221587,,6tbib6q2nt7tr5lwmyaxzvkd7h5i6zcaewvo5hjejoeqk6f563x6zwid.onion:9735,,2350,2396,681,4325,1470,2004,,,,,,,,,,,,,,,,,False,2025-03-01T15:01:03.063Z,6,Tungsten,False,False,,,,,[]
835,02246f1ced017509e85fcae75e98c6e6aa5d43450315909d73be4a0970e00f197e,Elbandi.Net,#3399ff,3,26200000,,92.119.122.68:9735,,2452,952,3434,5372,4662,2559,,,,,,,,,,,,,,,,,False,2025-03-02T08:37:56.070Z,6,Tungsten,False,False,,,,,[]
836,022480d22b2de01b8eb7d94b76e38feaf2d72ca49c84cf3e691182117a93f2e08d,TheBrae LND,#8fc13f,1,1000100,,v5qznveub3u52l34studgpr2wecscejhe5i7vd5zksqzooxpl3wkbhyd.onion:9735,,10178,10178,10178,10178,10178,10178,,,,,,,,,,,,,,,,,False,2025-03-01T16:21:06.557Z,6,Tungsten,False,False,,,,,[]
837,0224818c362a6e6886ed1d233047dd45dd78c329e1eb20af5de9b8cf6d279c2de6,farscapian.com,#022481,6,13592016,0.0,192.168.3.111:9735,jcnrxxo5avqqcc72gqytcomr7turg7q4i4ft7wjpdrlcegihwmnashyd.onion:9735,1754,1680,1414,5496,848,428,https://www.farscapian.com,https://x.com/farscapian,,,,,,,,,,,,https://d48ttl5m5edbw.cloudfront.net/pi28vkjtoeww7wvm65loyazbpt97,https://d48ttl5m5edbw.cloudfront.net/rn09buyyp7efe13dltti7st2dexp,farscapian.com,True,2025-03-01T14:38:57.421Z,7,Silver,False,False,1.0,0.0,0.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'Silver', 'description': 'Node Rank 7'}]"
838,0224829e54334416d7c8596a1dfd772188dc08c236a380a4ea7a9c5e0d1b63b50a,martien.io,#ff9900,2,900000,,kv4zpys57txzzfgci3mut6mjcsg74odyxxjdee33rxuyouuikawkbqyd.onion:9735,,3348,3615,3850,7082,5156,5348,,,,,,,,,,,,,,,,,False,2024-09-29T10:56:36.273Z,4,Mercury,False,False,,,,,[]
839,02248632bbf3a87d42d94fe3119724cad53a28ea4041343f625ed6f9095136e9d1,Noddy Nodds,#ab21cd,2,3100000,,aczsjlcmanz6timf2jypnbxroerhilq4rimoavdlfkut7x6ewojxthqd.onion:9735,,10301,10301,10301,10301,10301,10301,,,,,,,,,,,,,,,,,False,2025-01-16T16:20:48.524Z,0,,False,False,,,,,[]
840,0224bd2dd6ef0dd2a7d27c4370797b7227e23a08dfa2e7c057da733ee8a5dbc088,000aaing spaces and emjis₿🔒,#3399ff,1,20000,,hermescodaiaccvyhnfbbg6sceahftnwgtuar7h3t6hl6lnhncm23vid.onion:9735,,9418,9418,9418,9418,9418,9418,,,,,,,,,,,,,,,,,False,2025-03-01T15:03:23.550Z,1,Aluminium,False,False,,,,,[]
841,0224c95521cafeee55d3f0acd3e32c8d2d41b4b8baa34557cb9bb35b66ff91bc54,⚡🥪 Sandwich Farm 🥪⚡,#68f442,45,281072743,5000000.0,159.69.32.62:21480,kawa6zso23nu63mjslwkdq56ph2w52xvlo4mjqitdzydhmctou24ceyd.onion:9735,327,331,194,4422,270,229,https://sandwich.farm,,npub1uac67zc9er54ln0kl6e4qp2y6ta3enfcg7ywnayshvlw9r5w6ehsqq99rx,,,,sandw1ch,,,,,dskvr,"Hardware:
4 Cores / 16gb Ram / NvME / UPS / Load Balancer

Network (Bonded)
1 Gbps symmetrical / 100Mbps LTE

Fees: 
- Implementing a new fee policy that tries to lower fees as much as possible, will post details when I've landed on something. 
- If our channel costs a lot to rebalance and it doesn't have many HTLCs, it will have a dynamically calculated fee rate that is higher than average. 
- Sinks have high fees. 
- New channels start with high fees and are reduced daily to normal rates.",https://d48ttl5m5edbw.cloudfront.net/70ahbphm3wx8u48dbzle62lu6soz,https://d48ttl5m5edbw.cloudfront.net/sdlkyrktngn17luhhr0ggxg71n64,sandwich,True,2025-03-01T15:50:18.255Z,8,Gold,True,False,22.0,0.0,25.0,1.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Liquid', 'description': 'Has Liquidity Credits'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Generous', 'description': 'Donated to LN+'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'Gold', 'description': 'Node Rank 8'}]"
842,0224d840e6cb44bf7c6403683d54734f284f18ac98a41a3d6037429186b5966be3,Mountainshigh,#68f442,4,346723,,u73ghuaueu4gd6ii3oesdr6n34g7dvduap5lfyvt7h5iennyyblob6yd.onion:9735,,5605,6095,5134,4375,1857,4078,,,,,,,,,,,,,,,,,False,2025-01-02T16:13:13.508Z,0,,False,False,,,,,[]
843,0224ee56bfe91ebb9038fd8120fc2343fca7cbf0aea3aa43caca384dfaa56901af,husky,#68f442,3,335797,0.0,xwi7jwu3hfq4vggfltcemzh77vnsfhaqjv2spnmacqprxypq45ebp5id.onion:9735,,4374,5427,3026,3985,2059,2056,,,,,,,,,,,,,,,,husky,True,2025-03-02T12:12:28.939Z,3,Copper,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Verified', 'description': 'Node signed'}]"
844,0224f8a99c01dae0fb027122e6ec07c2e298ba2dfe45b9a957f062b8648272b894,0224f8a99c01dae0fb02,#3399ff,1,400000,,tl5yo6gs6n26jn3ak5tgpeadx3q5yy6cjcuoq3nhf7rwbjyrkddhmxqd.onion:9735,,8747,8747,8747,8747,8747,8747,,,,,,,,,,,,,,,,,False,2025-03-01T15:02:54.473Z,6,Tungsten,False,False,,,,,[]
845,0225046abcaf2167a4ba70446472fe78c0051d240813d76f051b0b03f81474e1b0,Speicherblitz ⚡️,#f5f242,2,1400000,0.0,92.116.117.71:9735,,11508,11508,11508,11508,11508,11508,,,,,,,,,,,,,,,,Speicherblitz,True,2024-08-21T08:36:07.877Z,6,Tungsten,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Verified', 'description': 'Node signed'}]"
846,02252586c4c9df3c3f27b237f71ada602f57b5aae482fa75006bf00b2fadf31db1,rpi4nodeBTCMainnet,#01a9db,2,1100000,0.0,m3vy3skheirvcri5eoy7ytin2wkvwid2o4s725fxs36bem32fwoa4gqd.onion:9735,m3vy3skheirvcri5eoy7ytin2wkvwid2o4s725fxs36bem32fwoa4gqd.onion:9735,6052,6064,6106,5089,3976,1815,,,,,,,,,,,,,,,,rpi4nodeBTCMainnet,True,2025-03-01T15:03:55.655Z,2,Iron,False,False,3.0,0.0,3.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'OG', 'description': 'Early registrant'}]"
847,02252ecc312c0041d63d65400bec47449f0e204fe53611e63e09ba25336f03cdb3,waterflow,#0000ff,2,190000,,k2v6b4hk3vaieeey75gh3bx7z4qrd745kidyddd7ywhthugireqntyad.onion:9735,,5934,6121,5848,6027,4942,4152,,,,,,,,,,,,,,,,,False,2025-03-01T16:39:03.243Z,1,Aluminium,False,False,,,,,[]
848,02253dee7c1a45ab049c4d8832f620df6c0f4b100751d86cd763ae7cc2804ab221,ln1.pingviin.eu,#4f4fff,15,63898000,0.0,dwdof73yac2mow3gakhep66xd5hgeofmk3vgelcnbcva76epzjcz6kid.onion:9735,dwdof73yac2mow3gakhep66xd5hgeofmk3vgelcnbcva76epzjcz6kid.onion:9735,1471,1358,1436,4403,1217,2020,,,,,,,,,,,,,,,,ln1.pingviin.eu,True,2025-03-02T09:50:45.113Z,7,Silver,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Verified', 'description': 'Node signed'}, {'name': 'Silver', 'description': 'Node Rank 7'}]"
849,02254e8fb2619239f46c5eb30448932fab2dde8835616a7d45859c17601ca13582,HaznaH_to_the_World,#389b3d,6,3300001,,wc2pru77ez6mqig7ii4ylf3v6oq4c7ghb26oz7pnfx5ra43n2jpqgnid.onion:9735,,5106,5307,4924,5475,1906,2788,,,,,,,,,,,,,,,,,False,2025-03-02T06:35:54.999Z,2,Iron,False,False,,,,,[]
850,02254eb2809dcbf40f62ad7f82ce2809e03b0714ed2107de6a687812b130a2689c,threenine,#ff9f33,6,2425394,,rs673r7srjrfvc5dy4jvs4u462impptkaamagg7bnqxpzan25xpfbayd.onion:9735,,4435,4520,3631,4267,970,3672,,,,,,,,,,,,,,,,,False,2025-03-01T20:10:28.515Z,3,Copper,False,False,,,,,[]
851,02254f26976d6487f7664aa941e006642ac3f3974d20c19f4117069e5803418dbe,ln1.generalbytes.com,#3399ff,98,886705491,,67.207.92.63:9735,,21,80,418,4553,139,252,,,,,,,,,,,,,,,,,False,2025-03-01T15:04:39.583Z,8,Gold,False,False,,,,,[]
852,02255687990655dcc96acc96c3b3434186488c8a6748aa1f5aa9cb18a1ac9de7a5,ArgoviaNode,#68f442,7,6600400,0.0,dp6uyatrxaxltbojsvls5izf6txnsnnnroq36sr7ncpjijozcx34vcqd.onion:9735,,3513,3425,4108,4851,1162,3376,,,npub15java67qhxq3peh2kcph9usem2ec92fzwtfcdel0hm3a6hv4ql7sf9279v,,,,,,,,,,,https://d48ttl5m5edbw.cloudfront.net/4zanev0u875h1amujd0x6s3tgmau,https://d48ttl5m5edbw.cloudfront.net/epq5ub9912m47j268295scc78aep,ArgoviaNode,True,2025-03-02T11:33:28.922Z,5,Titanium,False,False,4.0,0.0,5.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Generous', 'description': 'Donated to LN+'}, {'name': 'Verified', 'description': 'Node signed'}]"
853,02255840dee223d306a592d79880c82a85dade75bf5d4c852d04cb8b223e17ec11,02255840dee223d306a5,#3399ff,2,140000,,hsy7mjx3vli2o5kcdysb4dy6ni7dl5v5pv5orhglqh7a2e4htxs42fid.onion:9735,,4086,4807,3004,4393,1658,3203,,,,,,,,,,,,,,,,,False,2025-03-01T15:26:00.204Z,4,Mercury,False,False,,,,,[]
854,022559c3facde821f297a612df021abedec75b9d518ab28509ea637848821d3c84,Nodetastic,#68f442,1,5080903,0.0,bhtsfacwffzrspzr23265wh6s5ae23fslty6olxvgu2jkxyxcolxujyd.onion:9735,,10462,10462,10462,10462,10462,10462,,,,,,,,,,,,,nodetastic@protonmail.com,,,Nodetastic,True,2024-07-22T06:07:45.578Z,0,,False,False,0.0,1.0,1.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
855,0225625315b6518d511afceb265b910c62e3da055350fe11c7f708a219e81db294,chief-ofori,#ff5000,2,1500000,,gpebitcl72zaaynjaynxervbecswuyey5fhxesso6lmobuod4tutz3yd.onion:9735,,4634,4329,5365,6155,5852,4461,,,,,,,,,,,,,,,,,False,2025-01-29T13:31:23.364Z,2,Iron,False,False,,,,,[]
856,022566d7c24900da4b56bfe2550814386a8e8521f79dda518a6c35c74796fe1904,LightningQueen,#68f442,2,5000000,0.0,effrimdymx3b2d6d46jh3rjhi6dhzskyx5j3ah4626vowru3qivrdeyd.onion:9735,,11779,11779,11779,11779,11779,11779,,,,,,,,,,,,,,,,LightningQueen,True,2024-07-18T01:47:30.285Z,0,,False,False,5.0,0.0,4.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
857,022577cf6c99664b6525830a9594f7faa3838028a8318b43a28047804d268a47d8,CryptoBank,#68f442,3,923712,0.0,44frtoytpts6ynpydivvkziqozojyz3r5t5zpfrhsn2iefbmchvbwxyd.onion:9735,,3103,3587,1714,4271,1579,2650,,,,,,,,,,,,,,,,,True,2025-03-01T17:22:26.306Z,6,Tungsten,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Verified', 'description': 'Node signed'}]"
858,0225780a01ebd58071101bc3949633f482e4ba251bcba05d109a3b3d8848664ede,lime,#3399ff,2,225000,0.0,bnravgyqhum6km52a65p4fdktwfuoudq32e3uxhq6zhnq4vdrtb6wyyd.onion:9735,,3918,4546,3298,4869,6422,3781,,,,,,,,,,,,,,,,lime,True,2024-10-03T23:35:57.945Z,0,,False,False,2.0,0.0,2.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
859,02257c8ef33feaa880677b59a1168775b2a91c5472a1a7d7233941f57143ed6c71,Flashpoint UK,#3399ff,20,83822706,0.0,nvxzxankiyocaoy7rykrfnhtu2hiy5xz5abjypfi2tgpqpjw6yy6lbad.onion:9735,,547,684,588,4580,880,3479,,,,,,,,,,,,,,,,Flashpoint UK,True,2025-03-02T09:27:39.448Z,8,Gold,True,False,38.0,0.0,36.0,0.0,"[{'name': 'Honourable', 'description': 'Received 25+ good ratings and 90%+ Happy'}, {'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Impactful', 'description': 'Opened 25+ Channels'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Generous', 'description': 'Donated to LN+'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'Gold', 'description': 'Node Rank 8'}]"
860,022584ce933b36bb33da8d631a57a58b92baa2f87204a423dc09cd930f17e59fe2,022584ce933b36bb33da,#3399ff,2,40000,,jtb4wukyexe7bpifngohkan7mhl6pj4qxhae3vfbljf6qdkbilbzxsid.onion:9735,,9948,9948,9948,9948,9948,9948,,,,,,,,,,,,,,,,,False,2024-09-25T17:30:31.159Z,2,Iron,False,False,,,,,[]
861,02258c4989dd2c13a4dced3bab2d7181720718f3a3fa75ad340e59ef56de988065,dlclm,#212121,11,199735959,0.0,4sxjscwv5kvp5qe2rvbshxt4y3nthuu4aipiqrtg2bmo4zjestpfiryd.onion:9735,,634,302,2047,5339,3361,2470,,,,,,,,,,,,,,,,,True,2025-03-02T02:10:57.187Z,7,Silver,False,False,7.0,0.0,6.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'Silver', 'description': 'Node Rank 7'}]"
862,02258ef4b60edd70bb5b004baa2008eb974f8972f516a414627fe83fdb6ebef60c,tfn,#3399ff,2,10000000,0.0,honlqf6nncuburtxweoqo45537mshamje7fosrbskyovk6zgrmv24bad.onion:9735,,2019,1146,1489,5540,2746,873,,,,,,,,,,,,,,,,tfn,True,2025-03-01T15:21:15.209Z,5,Titanium,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Verified', 'description': 'Node signed'}]"
863,0225a3f8e57be37f0e46e8af581eb8c4c2f1ecfb53b97a7c01488ef529c79972ac,FrontLine,#000000,9,1815000,100000.0,6tejnmjyi3xfp6xrb3onmev42ccrkavbj22pzw4v5n746fpcqtettuyd.onion:9735,,5393,5507,5183,5906,1821,3839,,https://x.com/YGroeper,,,,,,,,,,,,https://d48ttl5m5edbw.cloudfront.net/ykzdeocw4x6srg4q1c9vml0ibjhi,https://d48ttl5m5edbw.cloudfront.net/9nr9bfcl36sprioh69twcfb030yq,FrontLine,True,2025-03-02T03:43:05.656Z,2,Iron,True,False,47.0,0.0,49.0,1.0,"[{'name': 'Honourable', 'description': 'Received 25+ good ratings and 90%+ Happy'}, {'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Impactful', 'description': 'Opened 25+ Channels'}, {'name': 'Liquid', 'description': 'Has Liquidity Credits'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
864,0225b6fe82cfeb7f92a717aca021428bb7d947b0470430f6da0d96a1e325b6c762,Aqua-Pixel,#249eb6,23,69022709,2500000.0,lgx44sltkopjqktg4gdzw7ihg3ux6enhfy4wedv3fdkozgut3w6bjgad.onion:9735,,1625,1293,432,4046,228,313,https://www.flickr.com/photos/aqua-pixel/albums,https://x.com/@,,,,,,,,,,,,https://d48ttl5m5edbw.cloudfront.net/bs6fvum8mteeatoaoqxjw14k33kg,https://d48ttl5m5edbw.cloudfront.net/222uk0txdjwb4qmhl4tkifiw22gu,Aqua-Pixel,True,2025-03-01T15:41:34.361Z,7,Silver,True,False,31.0,0.0,33.0,0.0,"[{'name': 'Honourable', 'description': 'Received 25+ good ratings and 90%+ Happy'}, {'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Impactful', 'description': 'Opened 25+ Channels'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Inquisitive', 'description': 'Asked a question'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'Silver', 'description': 'Node Rank 7'}]"
865,0225c2a44be98ae923118e92c5b58033a0fd7dd3135be99ee1047ec9d30291dc5d,sorukumar,#3399ff,8,18600000,0.0,kbjwmgsd7hjkgf3ksg7xdcffccafqktba7e2hp2i32rr4jizemnv3cqd.onion:9735,,1816,1341,1405,5768,943,726,,,,,,,,,,,,,,,,sorukumar,True,2025-03-02T08:48:56.249Z,5,Titanium,True,False,10.0,0.0,11.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Liquid', 'description': 'Has Liquidity Credits'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
866,0225cc394912e01894f1cacb5161fa563eed6e524b231309f96fe746f0ba30c3da,PierreVvr,#3399ff,2,1520000,,rdmx23hcdt2u6lbt6w6sq6ahxvq6xbtfudh67hpjd2zrehqwnhxrhjid.onion:9735,,2811,2193,2245,5444,3272,2731,,,,,,,,,,,,,,,,,False,2025-03-01T15:05:35.991Z,6,Tungsten,False,False,,,,,[]
867,0225d033f77b0b537064f613394766faeff3a778e7d37ca26b8622a7f718480aa7,pinode,#68f442,1,23846,,s5jufw32lnc3v5ppogd4h3frnfab5aiguxapq7qp26754o5ab5ret7ad.onion:9735,,8837,8837,8837,8837,8837,8837,,,,,,,,,,,,,,,,,False,2025-03-01T15:06:08.109Z,2,Iron,False,False,,,,,[]
